37;RT
0;0
0;0
0;1,476797095
0;7,037702018
0;37,30389462
0;55,28415387
0;0
0;0
0;0
0;4,289840941
1,611470654;0
8,324900351;0
NA;3,89823509
NA;7,869800795
NA;7,904938381
NA;17,48222216
